,phrase,label,sentiment,subjectivity,language,count
Bundesnetzagentur-Präsident,,,,,,
Klimaökonom Edenhofer,,,,,,
Tiroler,,,,,,
Tirol,,,,,,
Finnland,,,,,,
Steglitz-Zehlendorf.,,,,,,
Moritzburg,,,,,,
Nord Stream,,,,,,
Münster,,,,,,
BVG,,,,,,
Gasag-Tochter,,,,,,
Atlantik,,,,,,
Schlieren,,,,,,
Ludwigshafen,,,,,,
Lützerath.,,,,,,
Fahrtausfälle,,,,,,
Algerien,,,,,,
Tempelhof,,,,,,
Mengen,,,,,,
Erie County,,,,,,
Landkreises,,,,,,
Küste,,,,,,
Saudi-Arabien,,,,,,
Spezialschiff,,,,,,
Ski-Saison,,,,,,
Preisdeckeln,,,,,,
Ebern,,,,,,
Gas-Austritt,,,,,,
Kaltfront,,,,,,
Nordamerika,,,,,,
Russen,,,,,,
Vorachstraße,,,,,,
Qatar,,,,,,
Luxemburg.,,,,,,
Niederlanden,,,,,,
Forstenrieder Park,,,,,,
Frankreich.,,,,,,
Übersee,,,,,,
Schottland,,,,,,
Kirchheims,,,,,,
Milliardenhöhe,,,,,,
EU-Land,,,,,,
Piemont,,,,,,
Irlands,,,,,,
Freisinger,,,,,,
Eisregen,,,,,,
Arosa,,,,,,
Berlin: Stadtmission: Kältebusse,,,,,,
Amerikaner,,,,,,
Sabotage-Verdacht,,,,,,
Ostseeküste,,,,,,
Gaspreisentwicklung,,,,,,
Australien,,,,,,
Pfalz,,,,,,
Englands,,,,,,
Hamburg-Jenfeld,,,,,,
Dresdner,,,,,,
Großhandelsplatz,,,,,,
Moldawien,,,,,,
Wetter: Schnee,,,,,,
Nordostsyrien,,,,,,
Donnerstagmorgen,,,,,,
Gaseinkauf,,,,,,
Doha,,,,,,
Statistischen Bundesamts,,,,,,
E-Fuel-Anlage,,,,,,
Regen,,,,,,
Deutschland?,,,,,,
Ischia,,,,,,
Rom,,,,,,
Thermovorhängen,,,,,,
Wiesbaden,,,,,,
Bundesstaat New York,,,,,,
Gas-Lieferungen,,,,,,
Herne,,,,,,
Zwingli-Kirche,,,,,,
Bornholm,,,,,,
Donezk,,,,,,
A4,,,,,,
Kurses,,,,,,
Bayern.,,,,,,
Rügen,,,,,,
Japaner,,,,,,
Ukraine:,,,,,,
Offshore-Windparks,,,,,,
Unterhachinger,,,,,,
Stadt Dachau,,,,,,
Stadt Leipzig,,,,,,
bayerischen Alpen,,,,,,
Tausende Gaslaternen,,,,,,
Notvorräten,,,,,,
Deutsche Oper,,,,,,
Südhessen,,,,,,
Babenhausen,,,,,,
Landkreis Darmstadt-Dieburg,,,,,,
Wetter:,,,,,,
Rekord-Monsun,,,,,,
Containerbahnhof gegen 0…,,,,,,
Deutscjland.,,,,,,
Usbekistan,,,,,,
Biberach,,,,,,
Büßerschnee,,,,,,
Lawinenexperte,,,,,,
Glatteis.,,,,,,
Freiburg,,,,,,
Schäftlarn,,,,,,
Lüneburg,,,,,,
Bautzen,,,,,,
Vorpommern,,,,,,
Standorterhalt,,,,,,
Gaspreis-Hilfen,,,,,,
Katar.,,,,,,
Dublin,,,,,,
St. Petersburg,,,,,,
Republik Moldau,,,,,,
Verbraucherpreise,,,,,,
bayerischen Autobahnen,,,,,,
Bayerischen Staatsballetts,,,,,,
Bund-Länder-Gipfel,,,,,,
Staat Bürgerinnen und Bürger,,,,,,
Ersatzheizungen,,,,,,
Wiens,,,,,,
Ruhrgebiet,,,,,,
Balkanroute,,,,,,
Berlin-Kreuzberg.,,,,,,
Kreml-Diktator,,,,,,
Winterfreuden,,,,,,
Energiepreisbremse: Robert Habeck,,,,,,
arabischen Land,,,,,,
Warburg,,,,,,
Pipeline,,,,,,
LNG-Anlandeterminal,,,,,,
Winternotprogramms.,,,,,,
Perlacher,,,,,,
Südtirol,,,,,,
Reichen-Abgabe,,,,,,
Chisinau,,,,,,
Moldaus,,,,,,
Laubenbrand,,,,,,
Berlin-Lichterfelde.,,,,,,
Stromausfällen,,,,,,
Wetter: Viele Wolken,,,,,,
Bachmut,,,,,,
Nordrhein-Westfalen.,,,,,,
Offenbach.,,,,,,
Stadt Offenbach,,,,,,
Metertiefe Krater,,,,,,
Cippune Negroamaro,,,,,,
Landkreis Haßberge,,,,,,
Winters.,,,,,,
Gülzow,,,,,,
Velbert,,,,,,
Haus Stemberg“,,,,,,
Neubiberg,,,,,,
VAE,,,,,,
Flüssiggas-Tanks,,,,,,
Tagebau Garzweiler,,,,,,
Neukölln.,,,,,,
Skihänge,,,,,,
Guatemala,,,,,,
Probier-Paket,,,,,,
Flughafens Tempelhof,,,,,,
Casamicciola,,,,,,
Golf von Neapel,,,,,,
BRD,,,,,,
Erdrutsch,,,,,,
Lausitz,,,,,,
Raketeneinschlag,,,,,,
Gifhorn,,,,,,
Kreis Vorpommern-Greifswald:,,,,,,
Notunterkunft.,,,,,,
Lübs,,,,,,
Ueckermünde,,,,,,
Vorpommern-Greifswald,,,,,,
Wetter: Erster Schnee,,,,,,
Römerzeit,,,,,,
Alpenhauptkammes,,,,,,
Alp Tersol.,,,,,,
Masi Bar,,,,,,
Potsdam,,,,,,
Ischia.,,,,,,
Pinakothek,,,,,,
Weiße Bräuhaus.,,,,,,
Wärme,,,,,,
Konzerns.,,,,,,
Champagne,,,,,,
arabische Halbinsel,,,,,,
Hörnli,,,,,,
Jahresverbrauchs,,,,,,
Niedersachsens,,,,,,
Icking,,,,,,
"topt Glühwein, Glögg, Grog",,,,,,
Humboldt-Forum,,,,,,
Flughafen Tempelhof,,,,,,
Heimstetten,,,,,,
Feldkirchen,,,,,,
Toskana,,,,,,
ÖPNV-Finanzierung,,,,,,
Salzach,,,,,,
Zeit,,,,,,
Dantler,,,,,,
Obergiesing,,,,,,
Schweizer Bergen,,,,,,
El Niño,,,,,,
Gemeinde,,,,,,
Café-Betreibern,,,,,,
Landtag von Rheinland-Pfalz,,,,,,
Flüssigerdgas-Terminals,,,,,,
Wetterwoche,,,,,,
Garching,,,,,,
Schwabing,,,,,,
Wannsee,,,,,,
Groß Strömkendorf,,,,,,
Münchner Gericht,,,,,,
europäischen Minimalsatz,,,,,,
Baden-Württembergs,,,,,,
Qatar.,,,,,,
Flüssiggasterminals,,,,,,
Republik,,,,,,
Tausenden Wärmestuben,,,,,,
Hohe Energiekosten: Europa-Park,,,,,,
U-,,,,,,
Stadtbahn-Systems,,,,,,
Salomonen,,,,,,
Milliardenbetrags,,,,,,
Tau-Proteine,,,,,,
Erneuerbaren-Branche,,,,,,
Nepal,,,,,,
Gaspipelines,,,,,,
Catering-Firmen,,,,,,
Kassel,,,,,,
Großraum Barcelona,,,,,,
Rems-Murr-Kreis,,,,,,
Remstal,,,,,,
Teuer-Winter,,,,,,
Barcelona.,,,,,,
Dezember-Ausgaben,,,,,,
Böhmische Schweiz,,,,,,
Berliner Schloss,,,,,,
Stockholm,,,,,,
Wetter: Frost und Schnee,,,,,,
Thüringen.,,,,,,
Kantonsspital Aarau,,,,,,
Fürstenfeldbruck,,,,,,
"Wilhelmshaven, Brunsbüttel",,,,,,
Ferienwohnungen?,,,,,,
Hainan,,,,,,
Münchner Viktualienmarkt,,,,,,
Holzhausen,,,,,,
Mehrfamilienhaus an der Planegger Straße,,,,,,
Cherson.,,,,,,
Essen,,,,,,
Bundeswirtschaftsminister Habeck,,,,,,
Ortenaukreis,,,,,,
Kreta,,,,,,
gemütliche Zeit,,,,,,
Leipzig.,,,,,,
Havel,,,,,,
Eigenheim,,,,,,
Weißen Haus,,,,,,
Kaiserpfalz,,,,,,
Allerstedt,,,,,,
Fifa,,,,,,
Jahr,,,,,,
Windrädern.,,,,,,
Wowtschansk,,,,,,
Scheppach,,,,,,
Mondsand,,,,,,
Duisburger,,,,,,
Ankunftszentrum,,,,,,
Stadtzürcher,,,,,,
Scharm el Scheich.,,,,,,
Emmering,,,,,,
Besucher-Busse.,,,,,,
"Kenia: ""Menschen",,,,,,
Weltnaturschutzkonferenz,,,,,,
Südens,,,,,,
Kenia,,,,,,
Dachauer,,,,,,
Händeringend,,,,,,
Notschlafplätze,,,,,,
TXL,,,,,,
KZ Sachsenhausen,,,,,,
Hessens,,,,,,
Kochkiste,,,,,,
Sentix-Investmentbarometer: Börsianer,,,,,,
Flüssiggas-Terminals,,,,,,
Brandenburger Landtag,,,,,,
Belarus,,,,,,
Litauen,,,,,,
Landgericht München:,,,,,,
US-Schauspielerin,,,,,,
Wetter: Glätte und Schnee,,,,,,
besser,,,,,,
Chinas,,,,,,
Breitscheidplatz,,,,,,
Nothilfe-KoordinationsbÃ¼ro der Vereinten Nationen,,,,,,
Regensaison,,,,,,
DÃ¼rreregion,,,,,,
Harz,,,,,,
Schlosses Wernigerode,,,,,,
Stift,,,,,,
Jobwechsler,,,,,,
Selenskyj,,,,,,
"Cafés, Restaurants",,,,,,
Gas-Deal,,,,,,
Giesing,,,,,,
Laternen im See,,,,,,
Benediktbeuern,,,,,,
Ukraine-Update am Morgen,,,,,,
Schloss Blutenburg,,,,,,
München:,,,,,,
Oberkappel,,,,,,
Oberstdorf,,,,,,
Somalia,,,,,,
rosa.,,,,,,
Ostseebad,,,,,,
Sizilien,,,,,,
Italiens,,,,,,
AG City,,,,,,
Inflationstreibern,,,,,,
Wohnungsnot im Landkreis,,,,,,
Berlin-Brandenburg,,,,,,
Wohnungslosenunterkunft,,,,,,
Erdgasspeicher,,,,,,
Transnisitrien,,,,,,
Baku,,,,,,
Agora,,,,,,
Almeria,,,,,,
Lieferkürzungen,,,,,,
EU-Kommissionschefin,,,,,,
Technigaz,,,,,,
GTT,,,,,,
Paris.,,,,,,
Energiekrise.,,,,,,
Elbe,,,,,,
El Ejido,,,,,,
Ostsee-Insel,,,,,,
Eisdicke,,,,,,
Donnerstagabend.,,,,,,
Köln,,,,,,
Bezirk Pankow,,,,,,
Gaspreisbremse.,,,,,,
Arktischer Wintersturm,,,,,,
Leipzig:,,,,,,
Nord-Stream-Lecks,,,,,,
Liechtenstein,,,,,,
|,,,,,,
Volksoper Wien,,,,,,
Land Brandenburg,,,,,,
Nord Stre…,,,,,,
Wetter: Wintersturm,,,,,,
Neblig-graue Tage.,,,,,,
Massive Schneefälle,,,,,,
sparwilligen,,,,,,
städtischen  Schwimmhallen,,,,,,
Weizen,,,,,,
US-Amerikaner,,,,,,
Kreis Warendorf,,,,,,
Bundesgesundheitsminister,,,,,,
Bund-Länder-Treffen  Leipziger,,,,,,
Nord Stream Pipelines.,,,,,,
Brauneck-Bergbahn,,,,,,
Weimar.,,,,,,
Veröffentlichung,,,,,,
Bremer,,,,,,
Landesamt für Flüchtlingsangelegenheiten,,,,,,
Rheingau-Taunus-Kreis,,,,,,
Klimaschutzgründen,,,,,,
Schwierig,,,,,,
Umentscheidungen,,,,,,
Staubteufel,,,,,,
Hilfesuchenden,,,,,,
Gaspreisdeckel.,,,,,,
Pullach,,,,,,
Schnee-Spuren,,,,,,
Auto-Bahnen.,,,,,,
Radwegen,,,,,,
Friedrich-List-Straße,,,,,,
Ukraine-Krieg,,,,,,
Marseille,,,,,,
New York Bundeshilfen,,,,,,
Fernwärmegeschäft,,,,,,
Landes Berlin am,,,,,,
Vielerorts,,,,,,
Widerstandswille,,,,,,
Støre,,,,,,
Kopernikus-Projekt Ariadne,,,,,,
Tankerstau,,,,,,
Amerika,,,,,,
Energieversorger Ukrenerho,,,,,,
Baltic Pipe,,,,,,
Polen.,,,,,,
Polens,,,,,,
Kopenhagen,,,,,,
Nordrhein-Westfalens,,,,,,
Gasbreisbremse,,,,,,
Bahn-Sabotage,,,,,,
Füllstands,,,,,,
Berliner Verkehrsbetrieben,,,,,,
Reißleine,,,,,,
Wustermark,,,,,,
Westukraine,,,,,,
Nord-Stream-Gaspipelines: ,,,,,,
Gedächtniskirche,,,,,,
Weihnachts-Evangelium,,,,,,
Corona,,,,,,
Experten-Kommission,,,,,,
Leck an Ölpipeline,,,,,,
Abwehrschirm,,,,,,
Zamg,,,,,,
Fracking-Methode,,,,,,
Schiefergestein,,,,,,
Patagoniens,,,,,,
Berlin: Hilfsstellen für Bedürftige vor Herausforderungen.,,,,,,
weggefallener,,,,,,
Expertenvorschläge,,,,,,
Nord Stream-Pipelines,,,,,,
Bundesanwaltschaft.,,,,,,
Tiwi-Inseln,,,,,,
Gaskonzerne,,,,,,
Mittelmeer.,,,,,,
Energiekostenanstieg,,,,,,
Netz,,,,,,
Weihnachtswoche,,,,,,
Inn,,,,,,
Datteln,,,,,,
Midcat,,,,,,
Ludwigshafen.,,,,,,
Bremse.,,,,,,
Estland.,,,,,,
Ludwig-März-Straße,,,,,,
Neuverschuldungen,,,,,,
Elbsandsteingebirges,,,,,,
Land Niedersachsen,,,,,,
Prager Burg,,,,,,
Amerikas,,,,,,
Putin,,,,,,
Rhein-Main,,,,,,
Italiener,,,,,,
Westenergie-Chefin,,,,,,
Wintersturm,,,,,,
Selenskijs,,,,,,
Strom- und Gassperrungen,,,,,,
Lieferroute,,,,,,
Malta,,,,,,
Schweineställe,,,,,,
Kohlenmonoxid-Vergiftungsfällen,,,,,,
Zürich,,,,,,
Orlando Haus,,,,,,
Meeresboden,,,,,,
Berlin:,,,,,,
Remscheid,,,,,,
Ornella,,,,,,
Strompreisbremsen,,,,,,
Falkensee,,,,,,
Nord Stream 1,,,,,,
Main-Tauber-Kreis: Akku-Kissen,,,,,,
Pipeline Eastmed.,,,,,,
Main-Tauber-Kreis,,,,,,
Vereinigten Arabischen Emiraten,,,,,,
Wasserburger Straße,,,,,,
Grafinger,,,,,,
Ebersberg,,,,,,
Mexiko,,,,,,
Rhein-Hunsrück-Kreis,,,,,,
Wenkheim,,,,,,
Freistaat,,,,,,
Deutschland:,,,,,,
Dürreperioden,,,,,,
Gefahr.,,,,,,
Viktualienmarkt,,,,,,
Soziales: Notübernachtung,,,,,,
Charlottenburg,,,,,,
Lech,,,,,,
Si…,,,,,,
Sinopec,,,,,,
Klimaschutzplänen,,,,,,
Filippo Grandi,,,,,,
New York s…,,,,,,
Sommerquartal,,,,,,
britischen Regierung,,,,,,
Energiepreise:,,,,,,
Nahverkehrsticket,,,,,,
Weinkontor Edenkoben,,,,,,
Oberwiesenthal/Schöneck,,,,,,
Marathonverhandlungen,,,,,,
Tölzer Stadtklinik,,,,,,
Kremls,,,,,,
Heizungsalternativen,,,,,,
De…,,,,,,
Trockenzeiten,,,,,,
Windeseile,,,,,,
Reisechaos.,,,,,,
Wels,,,,,,
Langenlois,,,,,,
Ausgabendisziplin.,,,,,,
Bergisch Gladbach,,,,,,
Christkindlmarkt,,,,,,
Bundesfinanzministerium,,,,,,
Sprungtrainer,,,,,,
Putin-Weggefährte,,,,,,
Altstadt,,,,,,
Region München,,,,,,
Hannover.,,,,,,
Pfistermühle,,,,,,
Weinfranken.,,,,,,
Urlaub am Main,,,,,,
"Camping: Weinfranken, Stellplatz, Wohnmobil",,,,,,
Europa-Park,,,,,,
Bochum: Energiekosten-Explosion: Uni,,,,,,
Kanada.,,,,,,
Grandhotel Schloss Bensberg,,,,,,
Hohe Energiekosten:,,,,,,
Hohen Tauern,,,,,,
Heizmethoden,,,,,,
M. Neukirch.</em,,,,,,
Kenianer,,,,,,
Äthiopier,,,,,,
Weihnachtspläne,,,,,,
Preisgalopp,,,,,,
Milwaukee Mitchell International Airport,,,,,,
Ukraine-Update am Abend,,,,,,
Kälteeinbruch,,,,,,
Flüchtlingsroute,,,,,,
Tor der Tränen,,,,,,
Stadt Hamburg,,,,,,
Schweden.,,,,,,
N. Hahn.</em,,,,,,
Brandenburger,,,,,,
Oranienburg,,,,,,
GIE hervorgin…,,,,,,
Flüssiggaslieferungen,,,,,,
Weinanbau,,,,,,
Lawinen-Experte,,,,,,
Lech-Drama,,,,,,
Schuld,,,,,,
La Niña“,,,,,,
Ukraine-Update am Abend.,,,,,,
Mainfranken,,,,,,
Wetterphänomens,,,,,,
Millionen,,,,,,
Horn von Afrika:,,,,,,
DachEine,,,,,,
Apulien,,,,,,
Notquartiere,,,,,,
Frühlingshafte,,,,,,
Landeshauptstädten.,,,,,,
Punta Arenas.,,,,,,
Temperaturen: Jahr,,,,,,
Niedersa…,,,,,,
Genf,,,,,,
Deutschland: Sommerliche Temperaturen,,,,,,
Bue 6epnllppekOele,,,,,,
Silvester.,,,,,,
Pehelpenel.,,,,,,
Frühlingshafter,,,,,,
Bleneu,,,,,,
Tierschutzhof,,,,,,
Balishe…,,,,,,
Südamerika,,,,,,
Paläo-Diät,,,,,,
Somaliland,,,,,,
Horn von Afrika: Jahre der Dürre.,,,,,,
Neujahrstag,,,,,,
Flüssigerdgas: Erstes Gas,,,,,,
Paläo-Diät: Mundbakterien,,,,,,
Neunundachtzig,,,,,,
Somalias,,,,,,
Kernkraftwerk Mühleberg,,,,,,
Nothilfebedarf,,,,,,
Igeb d…,,,,,,
S-Bahn,,,,,,
Kamin.,,,,,,
87 Pr…,,,,,,
Alpenraum,,,,,,
Schloss Wernigerode,,,,,,
Oberrhein:,,,,,,
Schuhbeck-Eck,,,,,,
Bergland Salzburg.,,,,,,
Brandberger Kolmhaus,,,,,,
Zillertaler Alpen,,,,,,
Wanderschuhen,,,,,,
Wagon-Leck: Gas,,,,,,
Silvester-Temperaturrekord,,,,,,
Sturmböen,,,,,,
Kräftiger Regen von,,,,,,
Café Laumer,,,,,,
Wyschhorod,,,,,,
Deutsc...,,,,,,
Dortmund,,,,,,
"San Francisco"".",,,,,,
"Wetter: Wolken,",,,,,,
Tschechien,,,,,,
Pestizid-Zulassungen,,,,,,
Charlottenburger,,,,,,
(42),,,,,,
Charlottenburg.,,,,,,
Frostiges Wochenende,,,,,,
Münster.,,,,,,
Rechtsprofessor Vogt,,,,,,
Chico-Geschenke,,,,,,
Berliner Perlen: Edle Weine,,,,,,
Schneeinseln Ski,,,,,,
Hauptbahnhof Aschaffenburg,,,,,,
SZ-Serie: Münchens,,,,,,
Post: Tram,,,,,,
"Pakistan, Dürre",,,,,,
Freising: Künftige Felder,,,,,,
we…,,,,,,
Rems-Murr-Kreis: Keller,,,,,,
Infektionslage,,,,,,
Kulinarisch: Wie,,,,,,
Nidda-Wallernhausen,,,,,,
Wetteraukreis,,,,,,
Nidda-Wallernhausen.,,,,,,
"Unwetter: Wintersturm ""Elliott"": ",,,,,,
Madrid.,,,,,,
Smog,,,,,,
Wetterau,,,,,,
Jütland,,,,,,
South Sudan Police Service,,,,,,
Gute im Mensc…,,,,,,
den USA…,,,,,,
Spanien: Fast,,,,,,
Kleine Grosz Museum,,,,,,
Milliarden-Hilfen,,,,,,
Schöneberger Bülowstrasse,,,,,,
Alp Tersol: Als Hirte in der Schweiz,,,,,,
Niagara River,,,,,,
Sowjetrussland.,,,,,,
Bürgerhaus,,,,,,
Gas-Einkauf,,,,,,
Kühle,,,,,,
Eriesee.,,,,,,
Ontario,,,,,,
Kreuzberg,,,,,,
Niagarafällen,,,,,,
Erstaunlich,,,,,,
Notfalltreffens,,,,,,
Energiekrise: Warum,,,,,,
Neustadt in Holstein,,,,,,
klimagerecht wohnen?,,,,,,
Kinderhospize,,,,,,
Wales,,,,,,
Persischen Golf,,,,,,
Frankfurter Allee,,,,,,
Mittwochabend Platz,,,,,,
Hannover-Berlin,,,,,,
"Cherson: Kein Strom, kein Wasser",,,,,,
Erding:,,,,,,
Härtefallhilfe,,,,,,
Bremen: Haus,,,,,,
Energiebetreibern.,,,,,,
Glatteis:,,,,,,
"Brasilien, Dürre",,,,,,
deutsche Regierung,,,,,,
den Niederlanden,,,,,,
pepeklelpl pel PZeleP-Bloplpeul,,,,,,
Kältewelle,,,,,,
Ratzeburg: Warum,,,,,,
New York Bundeshilfe,,,,,,
Niagara,,,,,,
Deutschland: Der Wald,,,,,,
Top-Anbaugebiet,,,,,,
Waldbrand,,,,,,
Staat New York Bundeshilfe,,,,,,
Winterstürmen,,,,,,
Bombenzyklon,,,,,,
Afghanin,,,,,,
Hokkaido.,,,,,,
Rängen.,,,,,,
Bauernkriegen,,,,,,
Vogelsbergkreis,,,,,,
Kloster Eberbach im Rheingau,,,,,,
Sonntagabend.,,,,,,
Warendorf: Familie,,,,,,
Dinieren,,,,,,
Berlin-Mitte:,,,,,,
F…,,,,,,
Flensburg.,,,,,,
Bunkerschiffen für Flüssigerdgas.,,,,,,
Bunkerschiffen,,,,,,
Flensburg,,,,,,
Asiaten,,,,,,
Cherson:,,,,,,
Museum,,,,,,
Rüstungsbranche,,,,,,
Wochenvorschau,,,,,,
Brennholzpreise,,,,,,
Seikan-Tunnel.,,,,,,
Berlin: Berlin,,,,,,
Hokkaido-Shinkansen,,,,,,
Japans,,,,,,
Zug-Anreise,,,,,,
"Sapporo, der Hauptstadt",,,,,,
Tiktok,,,,,,
Optimierte,,,,,,
NRW-Minister,,,,,,
England.,,,,,,
Café Yucca,,,,,,
Mainz,,,,,,
Kabul,,,,,,
Windeln,,,,,,
Staat New York,,,,,,
Landtag: Rheinland-Pfalz,,,,,,
Extremversion: Der Sturm „Elliott“,,,,,,
Russen-Raketen,,,,,,
Minus 40 Grad Celsius,,,,,,
US-Wetterdienst,,,,,,
Berlin: Tausende Obdachlose,,,,,,
Ukraine: Aufwärmen für den Sieg,,,,,,
Whiteout.,,,,,,
US-Bürger,,,,,,
Wetter: Heftiger Wintersturm,,,,,,
Krisenhilfen,,,,,,
Brasilien.,,,,,,
Erfrieren,,,,,,
