day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-07-07,-0.24478192952463748,1.0,-0.7278093882166548,1.0,1.0
2022-07-08,-1.0281436487042073,0.09274330297923643,1.1395952704375794,0.14638484909207256,2.0
2022-07-10,-0.6914900698181209,0.15091368694730692,-0.5129203060318058,0.26959694383163,2.0
2022-07-12,0.0391136209911455,0.6992328906359021,-0.6729457639041705,0.06745443416140705,5.0
2022-07-13,0.1327916100088567,1.156610930047433,-0.4931795088212198,0.26494649024994815,7.0
2022-07-14,-0.9825509362576521,1.3454428512403447,-0.4910753029497723,0.23870344420293602,2.0
2022-07-15,-0.23267696427889986,0.7661278985311029,-0.01926718425282366,0.986052309647236,3.0
2022-07-17,1.8737874754967507,1.0,-0.659864127038253,1.0,1.0
2022-07-18,-0.2556848257383692,1.2607585572804583,-0.19100636576267757,0.7730919685208753,3.0
2022-07-19,0.5303860957860403,0.19781460133239195,-0.6198420252696686,0.15268890897328619,2.0
2022-07-21,-0.736525159320468,1.0,-0.5303026778041829,1.0,1.0
2022-07-22,-0.09227458430288327,1.0783897798706028,-0.7278093882166548,0.0,2.0
2022-07-23,-1.165272782239202,1.0,-0.6366470493455192,1.0,1.0
2022-07-24,-0.9031386051308243,0.579812316189883,-0.02044178385341418,0.8972147493239642,3.0
2022-07-25,-0.05273490419269824,1.0739079527808788,0.9956808754229225,1.7445612157741406,5.0
2022-07-26,-0.24478192952463748,1.0,-0.7278093882166548,1.0,1.0
2022-07-27,0.3905100497661925,1.0,-0.5118746623226825,1.0,1.0
2022-07-28,-0.031179172446641035,1.0,3.5911921930258197,1.0,1.0
2022-07-29,-1.5707211677420512,1.0,-0.6366470493455192,1.0,1.0
2022-07-31,-0.23699207857718255,0.9837313253131647,-0.5904188730981068,0.11183089934518373,2.0
2022-08-01,-0.976817186589058,1.0,-0.7278093882166548,1.0,1.0
2022-08-02,-0.3246070280578578,0.4590636615210463,0.23643879554484062,0.3343749513306729,2.0
2022-08-03,-0.24478192952463748,1.0,-0.7278093882166548,1.0,1.0
2022-08-04,-0.24478192952463748,1.0,0.5870795655462657,1.0,1.0
2022-08-05,-0.27578216119337046,1.1567431224242577,2.816298727769336,2.213600640683966,2.0
2022-08-06,-1.1351513780780553,1.0,-0.6694952603712765,1.0,1.0
2022-08-09,0.7501969054769142,1.0,1.1152921849629425,1.0,1.0
2022-08-10,0.487253327539783,1.0,-0.7278093882166548,1.0,1.0
2022-08-12,-1.5519877457111029,1.0,1.244524042427726,1.0,1.0
2022-08-13,0.7358438163391432,1.0,-0.3222864788612915,1.0,1.0
2022-08-14,-0.6175111067172104,0.7002347938734451,-0.6646796937047648,0.006810239690292682,2.0
2022-08-16,-0.2742680307001399,1.0,1.5755954470624995,1.0,1.0
2022-08-18,-0.7242402541093732,1.0,-0.39151495532312464,1.0,1.0
2022-08-22,-0.9528470867693639,0.2927123874253929,-0.12746589856348675,0.8490139051499022,2.0
2022-08-23,0.49161122915209615,1.0414171922393993,-0.6986523242939656,0.04123431523844624,2.0
2022-08-24,0.14064370726829475,0.3381134210701383,0.7329870604793848,1.4923821513490423,2.0
2022-08-27,-0.8733415237155445,1.0,-0.5118746623226825,1.0,1.0
2022-08-31,-0.24478192952463748,1.0,-0.7278093882166548,1.0,1.0
2022-09-02,-1.18403350112448,1.0,0.7081639359480817,1.0,1.0
2022-09-05,-0.2614283138538837,1.6111433912330089,-0.5597659329618268,0.2114904866767896,3.0
2022-09-07,-0.24478192952463748,1.0,-0.7278093882166548,1.0,1.0
2022-09-09,-1.535730786284045,1.0,-0.659864127038253,1.0,1.0
2022-09-10,-0.21703764555651792,0.4829167092413787,0.1690913469880837,0.9630313658823689,2.0
2022-09-12,0.9275995635355893,1.0,-0.3222864788612915,1.0,1.0
2022-09-14,0.2127170268280063,1.7008392045664606,0.41203331907950946,1.0384850173669515,2.0
2022-09-15,-0.2742680307001399,1.0,1.5755954470624995,1.0,1.0
2022-09-19,-1.1414942407980306,1.3054121178635272,0.08177972539672941,0.7012585108278144,3.0
2022-09-20,-0.8804550480663497,0.8038013599124483,-0.6417070963039424,0.07039454084545418,4.0
2022-09-21,-0.5324540577614828,0.5186806185282994,-0.5737487978672097,0.09920753468006366,2.0
2022-09-22,-1.2709728270699872,0.39741510917143774,-0.5250479335389732,0.286747999131675,2.0
2022-09-23,0.8524291832632124,1.0,-0.6366470493455192,1.0,1.0
2022-09-25,0.10522342655720492,0.49498232147416593,-0.6938367576274539,0.04804455492873892,2.0
2022-09-26,-0.855668286095393,1.005572169556625,0.2403866220694478,1.2272501556192317,7.0
2022-09-27,-0.10722241198185288,0.9024398544792217,-0.41451492842739857,0.5528363326281626,11.0
2022-09-28,-1.0912231381554374,1.4299373244973153,-0.4896904615831935,0.2700094569871276,13.0
2022-09-29,-0.02272656021035012,0.7532613208644418,-0.1969844766013462,0.698676059836847,33.0
2022-09-30,-0.03226112304483395,0.5653144311046009,-0.47042188444245564,0.4589597857313054,18.0
2022-10-01,-0.1149230861303778,0.8236060069542094,0.44043745674919194,1.4029754034713224,7.0
2022-10-02,-0.32045885158315035,0.7594025181874481,0.6107956527426002,1.3413320186089754,9.0
2022-10-03,-0.6058877432749852,0.7070773811814383,-0.40801683770086516,0.3288112640039279,9.0
2022-10-04,-0.012504529542588171,0.9150050091813803,-0.4557816419543449,0.40670669786348496,9.0
2022-10-05,-0.2911379082645178,0.46634064201021913,-0.008415391008804661,1.447786962070256,15.0
2022-10-06,-0.060453852617542776,1.0739637654653906,0.20464627108269948,1.073972563166249,27.0
2022-10-07,-0.054872745735561716,0.6865816993609007,0.07038929072879045,1.0964093395599763,36.0
2022-10-08,-0.4488543347948638,1.068458838906168,-0.04267730865148019,0.9031854540501812,15.0
2022-10-09,-0.14174464681069052,0.48666080673933654,-0.1516780298157974,1.1867283786551415,8.0
2022-10-10,0.26284896632659394,1.0563925857132792,-0.1534019032847771,0.809034380607149,52.0
2022-10-11,-0.33276128782047243,0.89053751087077,-0.05656012832417491,0.871988081454811,29.0
2022-10-12,-0.12076779973122291,0.7684029405318031,-0.209168149618833,0.9171237545098841,35.0
2022-10-13,0.3383920129647733,1.1333749333639669,0.12299658199442155,1.1043113422489297,51.0
2022-10-14,0.41145628923744976,0.9126703407117137,0.04945550440569571,1.118516199454995,23.0
2022-10-15,-0.17235089622876618,0.9485275277857915,-0.02187387224274452,1.242470477185301,12.0
2022-10-16,-0.2891126535448882,1.0762625802520376,0.13987996772452338,1.0021806332960401,11.0
2022-10-17,-0.27838204510838077,0.7753028795705666,0.41562403535060055,1.2656247217717151,34.0
2022-10-18,-0.03206747059039665,0.8575706787809874,0.11854652898632485,1.113141296225434,44.0
2022-10-19,0.2924531302780453,0.9911470972719683,0.159875243320131,1.1084461189211072,33.0
2022-10-20,0.19184511203927274,0.9217912727210638,-0.19161458739742446,0.6476022511676296,60.0
2022-10-21,0.041882469977490684,1.1534477914644004,-0.20650506405905256,0.7180257712601893,75.0
2022-10-22,0.08151627322939743,0.8055658725079092,-0.41071597433198664,0.3535378957508423,25.0
2022-10-23,-0.02170970505815641,1.1304648076930357,0.1352775805097874,1.18947937566552,19.0
2022-10-24,0.11588264062636211,0.6880774642076524,0.22657344754960776,1.2229936101130958,51.0
2022-10-25,-0.15469497568830887,1.1053239467276244,-0.015064810889995494,0.9541825365039248,63.0
2022-10-26,-0.17621282102071267,1.0485035949090737,0.04282608221534816,1.1503116379161296,34.0
2022-10-27,0.023694638577541862,0.828262048376318,-0.13461899532147872,0.8378654480100745,42.0
2022-10-28,0.09547223576566145,0.7586883090220982,0.3623041451896566,1.5042866487118398,26.0
2022-10-29,-0.24529895968859514,1.2114172786738897,-0.14158346364329719,0.6220879052125754,20.0
2022-10-30,-0.000611741681888522,0.7829151319504309,-0.048015209096441455,0.7779580856756394,27.0
2022-10-31,0.05944460445530612,0.9891217244404815,-0.026002433922651964,0.9892840480123893,53.0
2022-11-01,0.14312316296238176,0.7936154313602074,-0.327993193644183,0.7407202827069621,55.0
2022-11-02,0.21212586644340736,0.9774786951457071,-0.2550121208333448,0.8555329763044417,53.0
2022-11-03,0.010174661347866907,0.8847246980177029,0.20712895324380534,1.1226090650830762,51.0
2022-11-04,0.08655030242238299,1.2820630356690323,0.19678967471766481,1.2314043202893858,45.0
2022-11-05,0.026604981268657204,0.84453370764618,-0.08541909003306089,0.7821273346953977,23.0
2022-11-06,0.22455493565309864,1.0158871856176004,0.25433665605382816,1.0332773051128303,30.0
2022-11-07,0.23212770568187174,1.271958743156922,-0.01074992719029251,1.007632138750007,42.0
2022-11-08,0.09212961393031792,0.9121701180003757,0.01739831071306626,0.9627600094916223,52.0
2022-11-09,0.03895391500592713,0.9290510456264046,0.16714773962592663,1.024119736938398,41.0
2022-11-10,0.08981470551984923,1.1303238322477394,-0.04214983544866872,0.9308031097446898,49.0
2022-11-11,-0.10955954772083229,0.993224175317538,-0.10570032386666116,0.9437720237532878,31.0
2022-11-12,-0.2294014380205045,0.9381960025571613,0.5116788740883543,1.1825389318395487,16.0
2022-11-13,0.18969401083204127,1.044824162756763,-0.13626970678198833,0.6182031072045582,12.0
2022-11-14,-0.14830430376251136,0.8941654879621664,-0.14185543170533949,0.9431897025344538,61.0
2022-11-15,-0.08253418918425863,0.9365760422162779,-0.14615447566100218,0.8574372377280071,50.0
2022-11-16,0.17728286563046852,1.0022763352723187,-0.03614381258971501,0.8575627247562113,52.0
2022-11-17,-0.01820569409634563,1.2358144570771752,-0.15387873860992615,0.6558350879422481,41.0
2022-11-18,0.42378619028591274,1.1978007962825903,-0.1871611248301771,0.827181995172291,70.0
2022-11-19,-0.3989241559589475,0.8546341808335806,-0.3270553710665511,0.7625040807576101,17.0
2022-11-20,0.13132733437003938,0.8960831645948525,0.0642808267814428,0.9150462563994175,23.0
2022-11-21,-0.3642309073789227,1.2448987230914415,0.07543604946701694,0.9399388010712745,42.0
2022-11-22,0.2613964093298569,0.7294714344368916,-0.0680085594532472,1.0772433969044426,58.0
2022-11-23,-0.009110513453142626,0.9267264504513814,0.06610382891750763,1.1116583363284123,47.0
2022-11-24,-0.045035218546870155,0.9545807745844214,-0.09963343968893965,0.7531426008857308,33.0
2022-11-25,-0.060463325920025124,1.216880538215342,-0.2878619932063264,0.5601876869709919,34.0
2022-11-26,0.10577795289690052,0.926506306839899,-0.050561941649658174,0.8073145962093341,22.0
2022-11-27,-0.17528334443963112,0.7266149323410612,-0.11287142863654445,0.8221564471380671,33.0
2022-11-28,-0.19483010586651986,0.9881462695915855,-0.11026843245213383,0.8674474799007965,22.0
2022-11-29,0.19326485407952057,0.8931806785386076,-0.10196350711273286,0.7538243054439857,43.0
2022-11-30,-0.10647133772142296,1.059563872207662,-0.0997707419913496,0.8062006349230445,31.0
2022-12-01,0.298321678776277,1.277216237526195,-0.2539758920687981,0.7822158047925706,31.0
2022-12-02,0.04228276124246424,0.9696633864442208,-0.12251615639299104,0.8550024197644698,34.0
2022-12-03,0.01071587184449141,0.8786238408063058,0.061652067763403866,1.1293747011525586,18.0
2022-12-04,-0.1397054339299488,0.9922577620525699,-0.032283354158625814,0.9767782844238476,26.0
2022-12-05,0.0711743988485105,0.7706305924000296,-0.09512801170900023,0.9534720449579804,31.0
2022-12-06,-0.16079998463917072,0.8233882921925922,0.0010493511356931308,1.1183888753856315,41.0
2022-12-07,-0.15653389893309122,1.1443266034854538,-0.261030760913153,0.7846341787903127,25.0
2022-12-08,-0.37714132135499595,1.100726350526979,-0.08647598150056308,0.8076537707794962,29.0
2022-12-09,0.08873180566604359,1.0640619397861053,0.031944297723746296,1.0460955291461835,33.0
2022-12-10,-0.0574647220874304,0.8250563200010405,0.12331353849967534,0.9328806839747342,17.0
2022-12-11,0.09367343150070274,1.2420387472016508,0.15241021238929728,1.112955817741131,28.0
2022-12-12,-0.16572148363527395,0.9934089782391268,0.37718300134305016,1.272555140726647,44.0
2022-12-13,-0.08565424444066895,0.8937872747863571,-0.013038023460587977,0.996442940982915,54.0
2022-12-14,-0.07296978707919563,0.931455875206946,0.006480232144503421,1.0298959170028466,55.0
2022-12-15,-0.08004464596395634,1.2047123497319896,0.023624746089821583,0.832282785886533,92.0
2022-12-16,0.28098922262380815,0.9741762766124294,-0.012594772670800385,1.17399094700227,44.0
2022-12-17,-0.2733552582254725,0.8283253518572351,0.1968293498417363,1.2811531167821149,21.0
2022-12-18,0.01551864894058034,0.9419438061224216,0.41612405880330816,1.197393726446874,18.0
2022-12-19,-0.016304976381254065,1.2016508573080495,-0.14927516997213938,0.9089767162578452,46.0
2022-12-20,0.05686243394917604,0.8571194489310119,-0.2242164458256016,0.6919514133059536,46.0
2022-12-21,-0.03748691475246194,0.8972557893640505,-0.13356320319747506,0.9149159832677736,54.0
2022-12-22,-0.046038690949636,0.9588599769349045,-0.10772373801060878,0.9451061030690532,38.0
2022-12-23,-0.15721739018023514,1.235640223423756,-0.17785378541610178,0.7915016368767256,42.0
2022-12-24,-0.02444715633431095,0.8463896450826504,0.46788464444537586,1.0909590473922002,16.0
2022-12-25,0.25540933610545546,1.0511938222691608,0.7453307982997335,1.3494980231111813,33.0
2022-12-26,0.20393729441266148,0.9871127905448972,-0.042167784409184006,0.899281641278204,28.0
2022-12-27,0.25180640253518566,0.8593773435045848,0.5249504767348706,1.4540824821668321,19.0
2022-12-28,-0.16259906596618617,1.1903091374434978,0.2593171306996279,1.3365409923735414,21.0
2022-12-29,0.3235340768744922,1.1757367176394602,-0.1654407751878456,0.6564220503461331,17.0
2022-12-30,-0.24912053262821832,0.7936707078066111,-0.08558296048460991,0.9128830144915238,13.0
2022-12-31,0.6822376085023861,1.1215470120743019,-0.5476477607005881,0.09514460047173792,8.0
2023-01-01,0.33935559993157305,0.697246812794522,-0.32171879736542747,0.5400575783435619,9.0
2023-01-02,0.8287294493333254,0.8612347873709983,0.3194368545967263,1.3760007037877937,8.0
2023-01-03,-0.061907337767893054,0.6171982307967743,-0.5136054700557683,0.11192203671829908,17.0
2023-01-04,0.38804199180745963,0.9533571740408349,-0.14749219656356186,0.7394565924469931,32.0
2023-01-05,-0.09808209089984957,1.0729397186491814,-0.14371416898252912,0.7824739330477292,23.0
2023-01-06,-0.21131723043649442,0.8000773001159063,0.521727061173417,1.4968682113079763,18.0
2023-01-07,0.0670509751367421,0.8372959449407731,-0.003087486332842934,1.0674227312292455,8.0
2023-01-08,-0.25155930356175055,1.0066665479225418,0.570526945740445,1.6862246347113405,8.0
2023-01-09,-0.21559764208070542,0.6589239143372918,0.034167830101988525,0.9993425073980708,13.0
2023-01-10,-0.18987480881081345,0.8582905118930977,-0.27436630197627815,0.5295247045610312,21.0
2023-01-11,-0.3039659748727427,1.030416002819243,-0.06380534222042447,0.8286771262749463,17.0
2023-01-12,0.21848258964969922,1.0647568113292896,-0.061910341379944805,0.9036701565780179,18.0
2023-01-13,-0.05563478947939968,1.06986337314379,-0.18946303564327732,1.003511048508605,19.0
2023-01-14,-0.05748257405335244,0.0,-0.3728352472878067,0.0,2.0
2023-01-15,-0.49540375055968794,0.967649696255863,-0.28808905685422626,0.7527839862937975,11.0
2023-01-16,0.35345858799375873,0.85889649518304,-0.09294204783159918,0.8190009117941858,14.0
2023-01-17,-0.10175799660454081,1.3548687143131732,0.05678799293511541,1.059937703281809,18.0
2023-01-18,0.004069171571951572,1.0047754874334134,0.27089876803362856,1.4819511630981845,35.0
2023-01-19,0.39360871407294573,0.9144866729170767,-0.12643600829975202,1.057735139573135,31.0
2023-01-20,0.3127547412539209,0.8002757023340309,-0.16184791242430768,0.9853113545692298,27.0
2023-01-21,0.5192766938884894,1.010868136457695,0.04438288200486411,1.0824206884495349,27.0
2023-01-22,0.9411861882864656,1.2396773235089924,-0.2827767145905651,0.48351594997428093,13.0
2023-01-23,0.14515106055413712,0.7780977543475801,0.07943677200114937,0.9222994239782937,31.0
2023-01-24,-0.4359130592343767,1.1673572929044271,-0.159805132707952,0.8765466169119647,32.0
2023-01-25,-0.3006149502246462,0.7391281679149699,-0.14914835654910125,0.6959651522511793,23.0
2023-01-26,0.32634105724590484,0.7840756851264998,0.28093857122612104,1.2913173395300006,19.0
2023-01-27,0.8722701064024642,1.1904432952344444,-0.01154242997460246,1.0181600650758513,14.0
2023-01-28,-0.16230548771536155,1.258464662196522,-0.04912075682270675,1.0169045634821596,9.0
2023-01-29,-0.5044954771472843,1.429737523088317,-0.21390580986308588,0.6799457411258187,9.0
2023-01-30,-0.43789193080385785,1.0127937391958826,0.03301883494871459,0.9674033670200259,20.0
2023-01-31,-0.01723253619966346,1.0474501051495173,0.822267008596418,1.44384856508911,11.0
2023-02-01,0.3371650120658238,0.9474483613133569,-0.38935536591994063,0.4710603506719488,23.0
2023-02-02,0.15429006227607953,0.9576078614981022,0.42554894755369704,1.3463874864804353,31.0
2023-02-03,0.2853359579226739,1.0234737705071018,-0.07363041942694577,0.8933710756886004,28.0
2023-02-04,0.2630222933883511,1.1541321595574094,-0.21883799643598648,0.6113029913822229,24.0
2023-02-05,-0.3149309660369849,0.950174922641444,-0.3858562003554984,0.4827210142371984,14.0
2023-02-06,-0.018121677645542546,0.8328069439735205,0.06386396546984233,1.117673193629644,20.0
2023-02-07,0.2001640636380389,1.158447444261578,0.21388210292274296,1.2872470917394558,27.0
2023-02-08,0.0306292023287444,1.2367123666984374,-0.2191913439019938,1.0060071135054809,13.0
2023-02-09,-0.09618492670439868,0.5014010711217647,0.45481061867176464,1.2982416539711135,15.0
2023-02-10,-0.7556889710806891,1.453158795749243,-0.16825671861421518,0.9730096454548259,8.0
2023-02-11,-0.4015579234503417,0.8390853993126404,0.38661708963738706,1.8232793253964228,9.0
2023-02-12,0.6269608418903233,0.604889108123026,0.45167087721706634,1.0180873597479634,9.0
2023-02-13,-0.007364695031424595,1.2370451314464963,0.02130648291545724,1.0462433987661284,17.0
2023-02-14,0.15100159433104676,0.8166319204209583,0.34964690679288907,1.383737226218207,25.0
2023-02-15,0.142993157371715,0.9234126536199337,0.26433977454394314,1.180529727357013,9.0
2023-02-16,0.04104424218149781,0.8468324748059778,0.043378887658037935,1.0838120890748482,21.0
2023-02-17,0.027941653437227116,1.0990342628323957,-0.20112460758766706,0.7152799061740237,24.0
2023-02-18,-0.03649646403571974,0.7285044593473621,0.5966623373344858,1.3092410930080327,25.0
2023-02-19,0.047856331471764456,0.9228381384783653,0.3344102445836396,1.3626409690576695,17.0
2023-02-20,-0.06195958082091635,0.7644444654494585,0.5589985909140055,1.2704310916779644,14.0
2023-02-21,0.5848192307852431,0.7289455814907816,0.028474448671436538,0.9976440705731126,15.0
2023-02-22,0.07521702180136938,0.9906466876484239,-0.09548992955044558,0.7717471176693227,17.0
2023-02-23,-0.168775902183159,1.3047700794162747,0.02617810111769494,0.8941703682091188,11.0
2023-02-24,-0.033545273784120054,0.9283456688845376,-0.16788441903527312,0.6724629790139518,27.0
2023-02-25,-0.19356311438813117,0.6958354833068555,0.06973508160621048,1.2188440393292912,17.0
2023-02-26,-0.14857968809326086,0.9258011346918699,0.22628910174633046,1.1568971727835584,30.0
2023-02-27,-0.07365705952240142,1.0216908854684954,0.056032121665672036,0.9063911078845465,52.0
2023-02-28,-0.18152179845878708,0.8843203307307047,-0.07840942057259644,0.8411455739805553,29.0
2023-03-01,-0.13290808747249214,0.8112169572680814,0.043357596639826995,1.0541852880799358,34.0
2023-03-02,-0.11901810520392211,0.849814706579681,0.22860728193633498,1.2331851955530044,43.0
2023-03-03,-0.3451861088243589,1.034249862370671,0.2613299334998358,1.2707030234728234,27.0
2023-03-04,-0.2525464349729611,0.8628840059677083,0.22569244688842122,1.0740511653167433,8.0
2023-03-05,-0.0075983680145213835,0.9266686743453361,0.24709514413699746,0.9268626374371425,10.0
2023-03-06,-0.004011247023249262,0.9986455176725901,-0.14834117502598881,0.6819876385196654,21.0
2023-03-07,-0.30173453661373,0.5244753090736822,0.27152450057481703,1.3725756417915989,28.0
2023-03-08,-0.1223376617693383,0.9248930914541739,0.08523068285657716,1.0615515771993598,43.0
2023-03-09,0.3702952272605226,0.9742020232744567,0.06963776049709794,1.307378575522864,30.0
2023-03-10,-0.05751613460781248,0.8408519959992958,0.06469222353909727,1.2031704346482286,30.0
2023-03-11,-0.3420577107610988,1.3617438519259404,0.02101691916454922,0.8006018803583518,19.0
2023-03-12,0.23985479208597196,0.8387058868207891,-0.45523854753524823,0.24674349755379166,12.0
2023-03-13,0.023280175212149687,0.8762387782362638,-0.0001570154549415781,0.8628926081835064,25.0
2023-03-14,-0.06330956421211516,0.6173894075805774,0.18836903594728815,1.2563093628729893,21.0
2023-03-15,0.06470198737511088,0.8885770565319165,-0.2015199774822088,0.8246166090574968,23.0
2023-03-16,0.44287781881402016,1.1565117499166746,0.09658361548478026,1.12064199990797,8.0
2023-03-17,0.15533698839452129,1.1190089484371257,0.025883908795286483,0.8642806683469999,24.0
2023-03-18,0.02866887904205681,1.3931738168279202,0.030394060188294703,0.9964875923657455,20.0
2023-03-19,0.45506431702801203,1.2949891599980767,-0.005076334590198314,1.0047174852375063,22.0
2023-03-20,0.15368800668711488,1.050939445772357,0.13687906264120536,0.9601354422316447,26.0
2023-03-21,0.30154694206425364,1.2588464559884491,-0.1737229214048363,0.9116235353109006,29.0
2023-03-22,-0.4924734308785026,0.7727578585879463,-0.12898311754417854,0.8905147904941115,21.0
2023-03-23,0.12831224754344978,0.946902569333683,0.04855578132157628,0.9854238638151356,28.0
2023-03-24,-0.255272385039221,0.8172457103315829,-0.026016322842382752,0.8328755484411422,25.0
2023-03-25,-0.06690537065253818,0.7786374678634539,-0.14395967616789473,0.6483300270249633,18.0
2023-03-26,-0.7178585515816259,0.7492122804447642,-0.020215562180913332,1.3570669423085122,16.0
2023-03-27,-0.2378190349036433,0.9723890049562313,0.3811995981168975,1.339781431947734,23.0
2023-03-28,-0.20843609040621777,0.4802026689102069,0.38664655374482954,1.3931305277687394,10.0
2023-03-29,-0.6176567617306997,0.9254703499084407,0.09394269754812913,1.101070943670247,12.0
2023-03-30,0.025411752465039777,0.7633115854322178,-0.1093060156263812,0.8731085809962282,25.0
2023-03-31,-0.08906006193419813,0.6737075711793078,0.2660460030090105,1.1153625378627008,21.0
2023-04-01,-0.44550745938345937,0.6560401709144759,-0.10651786451824068,1.2161399451171617,36.0
2023-04-02,-0.6127399638119174,1.042047182120717,-0.24863092598003508,0.7397590873322598,18.0
2023-04-03,-0.04865429220484375,0.9252407952020058,0.26805510562684626,1.1642028659011812,52.0
2023-04-04,-0.24667977063093624,0.570975857478855,0.9209042441317757,1.8521170893334304,12.0
2023-04-05,0.39962866965525073,0.761625990766338,0.1531680174960733,1.135620139450627,7.0
2023-04-06,0.21025560032382723,0.6359597997897957,0.059633167139662525,0.6663189472543591,10.0
2023-04-07,0.42868199646905825,1.2375493399716015,-0.30008491827645684,0.43867845925119764,21.0
2023-04-08,0.0838334206177597,1.1722158870450532,-0.1763604679417488,1.0163938361590974,13.0
2023-04-09,0.16707829285105225,1.1600468313784602,-0.38193015781710427,0.7033686876403367,21.0
2023-04-10,-0.028211851202482523,0.8838087995424011,0.33032469528515734,1.1758048471142997,12.0
2023-04-11,-0.4151375228833337,1.1232166154784962,-0.34521923581849656,0.3608685973787629,14.0
2023-04-12,-0.12706368018071795,0.7212881971438407,0.0014003957235374578,0.7173376786301734,24.0
2023-04-13,0.029849249816034422,0.6998975616589127,0.6453049628704081,1.553380737407761,19.0
2023-04-14,0.16486553826662748,0.4515213750008664,0.24076660397474184,1.4521214105645643,15.0
2023-04-15,0.11904899728439489,2.273937276006989,-0.2333749974968516,0.6973147320573617,5.0
2023-04-16,0.45816853155430626,0.784355346722693,-0.15665010309400645,0.7900408724435899,8.0
2023-04-17,-0.07012305514605298,0.7631045264791605,0.2117586496125501,1.275429710458193,17.0
2023-04-18,-0.155019322725676,1.3802545861047615,0.06250773469454403,1.1382432351842038,18.0
2023-04-19,-0.09279814846725835,0.763481935746708,-0.07548338787464393,0.8000806920323533,24.0
2023-04-20,0.3369894755303275,0.8912794884405105,0.11508520810321661,1.1350039247327703,19.0
2023-04-21,-0.04127640221503859,1.0894826333079706,0.2815839789282965,1.3819578905354428,18.0
2023-04-22,0.11311408127572284,1.1014222021619822,-0.09363698352989691,0.8314925609744718,8.0
2023-04-23,0.08647161684948441,0.9853074589309823,0.31576746616594287,1.461864920027063,12.0
2023-04-24,0.2862225905603454,0.9657756434264972,0.23094207587850463,1.1510268048717194,20.0
2023-04-25,-0.6273836432819199,0.9632235351803384,0.15475942381270663,1.1365745129432632,14.0
2023-04-26,-0.05390998491079368,0.4759631279424898,-0.20048815127427982,0.5247422583909268,13.0
